Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-01-28,08:00,Water Pump,750,0.48,0.36,0.05
2025-01-28,19:00,Microwave,1100,0.25,0.275,0.039
2025-01-28,07:00,Microwave,1100,0.19,0.209,0.029
2025-01-28,20:00,Microwave,1100,0.3,0.33,0.046
2025-01-28,08:00,Electric Oven,2200,0.38,0.836,0.117
2025-01-28,15:00,Computer,200,2.92,0.584,0.082
2025-01-28,21:00,Laptop,65,3.88,0.252,0.035
2025-01-28,19:00,Kitchen Appliances,800,1.27,1.016,0.142
2025-01-28,07:00,Kitchen Appliances,800,0.74,0.592,0.083
2025-01-28,00:00,Other Appliances,100,1.76,0.176,0.025
2025-01-29,15:00,Air Conditioner,1500,0.81,1.215,0.17
2025-01-29,21:00,Electric Fan,75,1.09,0.082,0.011
2025-01-29,19:00,Water Heater,2000,1.46,2.92,0.409
2025-01-29,18:00,Refrigerator,150,24.0,3.6,0.504
2025-01-29,21:00,Television,120,3.35,0.402,0.056
2025-01-29,20:00,Lights,60,5.66,0.34,0.048
2025-01-29,08:00,Water Pump,750,0.57,0.427,0.06
2025-01-29,08:00,Microwave,1100,0.26,0.286,0.04
2025-01-29,07:00,Electric Oven,2200,0.33,0.726,0.102
2025-01-29,20:00,Electric Oven,2200,0.36,0.792,0.111
2025-01-29,13:00,Electric Oven,2200,0.37,0.814,0.114
2025-01-29,15:00,Computer,200,3.07,0.614,0.086
2025-01-29,20:00,Laptop,65,4.41,0.287,0.04
2025-01-29,13:00,Kitchen Appliances,800,0.72,0.576,0.081
2025-01-29,13:00,Kitchen Appliances,800,1.12,0.896,0.125
2025-01-29,12:00,Other Appliances,100,2.25,0.225,0.032
2025-01-30,14:00,Air Conditioner,1500,0.64,0.96,0.134
2025-01-30,20:00,Electric Fan,75,1.02,0.076,0.011
2025-01-30,06:00,Water Heater,2000,1.46,2.92,0.409
2025-01-30,06:00,Refrigerator,150,21.06,3.159,0.442
2025-01-30,20:00,Television,120,3.37,0.404,0.057
2025-01-30,19:00,Lights,60,4.76,0.286,0.04
2025-01-30,10:00,Washing Machine,500,0.95,0.475,0.067
2025-01-30,06:00,Water Pump,750,0.56,0.42,0.059
2025-01-30,13:00,Microwave,1100,0.28,0.308,0.043
2025-01-30,19:00,Electric Oven,2200,0.4,0.88,0.123
2025-01-30,08:00,Electric Oven,2200,0.38,0.836,0.117
2025-01-30,07:00,Electric Oven,2200,0.46,1.012,0.142
2025-01-30,09:00,Computer,200,2.86,0.572,0.08
2025-01-30,21:00,Laptop,65,3.74,0.243,0.034
2025-01-30,20:00,Kitchen Appliances,800,0.94,0.752,0.105
2025-01-30,06:00,Other Appliances,100,1.73,0.173,0.024
2025-01-31,14:00,Air Conditioner,1500,0.71,1.065,0.149
2025-01-31,15:00,Electric Fan,75,1.08,0.081,0.011
2025-01-31,06:00,Water Heater,2000,1.57,3.14,0.44
2025-01-31,18:00,Refrigerator,150,20.46,3.069,0.43
2025-01-31,20:00,Television,120,3.16,0.379,0.053
2025-01-31,07:00,Lights,60,5.05,0.303,0.042
2025-01-31,06:00,Water Pump,750,0.55,0.413,0.058
2025-01-31,19:00,Microwave,1100,0.24,0.264,0.037
2025-01-31,20:00,Electric Oven,2200,0.42,0.924,0.129
2025-01-31,19:00,Electric Oven,2200,0.38,0.836,0.117
2025-01-31,15:00,Computer,200,2.81,0.562,0.079
2025-01-31,14:00,Laptop,65,3.43,0.223,0.031
2025-01-31,07:00,Kitchen Appliances,800,0.75,0.6,0.084
2025-01-31,20:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-01-31,00:00,Other Appliances,100,1.94,0.194,0.027
