Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-09-28,21:00,Electric Fan,75,4.86,0.364,0.051
2025-09-28,19:00,Water Heater,2000,0.37,0.74,0.104
2025-09-28,00:00,Refrigerator,150,24.0,3.6,0.504
2025-09-28,19:00,Television,120,3.54,0.425,0.06
2025-09-28,20:00,Lights,60,5.25,0.315,0.044
2025-09-28,17:00,Washing Machine,500,0.75,0.375,0.053
2025-09-28,08:00,Water Pump,750,0.58,0.435,0.061
2025-09-28,13:00,Microwave,1100,0.29,0.319,0.045
2025-09-28,07:00,Electric Oven,2200,0.48,1.056,0.148
2025-09-28,20:00,Electric Oven,2200,0.36,0.792,0.111
2025-09-28,09:00,Computer,200,3.55,0.71,0.099
2025-09-28,10:00,Laptop,65,4.28,0.278,0.039
2025-09-28,08:00,Kitchen Appliances,800,1.28,1.024,0.143
2025-09-28,19:00,Kitchen Appliances,800,0.89,0.712,0.1
2025-09-28,00:00,Other Appliances,100,2.31,0.231,0.032
2025-09-29,20:00,Air Conditioner,1500,3.72,5.58,0.781
2025-09-29,20:00,Electric Fan,75,4.66,0.349,0.049
2025-09-29,06:00,Water Heater,2000,0.32,0.64,0.09
2025-09-29,00:00,Refrigerator,150,21.57,3.236,0.453
2025-09-29,20:00,Television,120,3.15,0.378,0.053
2025-09-29,06:00,Lights,60,5.55,0.333,0.047
2025-09-29,17:00,Washing Machine,500,0.66,0.33,0.046
2025-09-29,08:00,Water Pump,750,0.45,0.338,0.047
2025-09-29,19:00,Microwave,1100,0.22,0.242,0.034
2025-09-29,20:00,Electric Oven,2200,0.41,0.902,0.126
2025-09-29,20:00,Electric Oven,2200,0.49,1.078,0.151
2025-09-29,10:00,Computer,200,3.14,0.628,0.088
2025-09-29,21:00,Laptop,65,3.75,0.244,0.034
2025-09-29,08:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-09-29,08:00,Kitchen Appliances,800,1.26,1.008,0.141
2025-09-29,18:00,Other Appliances,100,1.8,0.18,0.025
2025-09-30,20:00,Air Conditioner,1500,2.81,4.215,0.59
2025-09-30,20:00,Electric Fan,75,3.98,0.298,0.042
2025-09-30,06:00,Water Heater,2000,0.31,0.62,0.087
2025-09-30,06:00,Refrigerator,150,22.65,3.397,0.476
2025-09-30,19:00,Television,120,3.18,0.382,0.053
2025-09-30,19:00,Lights,60,5.06,0.304,0.043
2025-09-30,06:00,Water Pump,750,0.51,0.383,0.054
2025-09-30,07:00,Microwave,1100,0.23,0.253,0.035
2025-09-30,19:00,Electric Oven,2200,0.35,0.77,0.108
2025-09-30,13:00,Electric Oven,2200,0.42,0.924,0.129
2025-09-30,15:00,Computer,200,2.88,0.576,0.081
2025-09-30,20:00,Laptop,65,4.52,0.294,0.041
2025-09-30,08:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-09-30,12:00,Other Appliances,100,1.87,0.187,0.026
