Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-11-28,14:00,Laptop,65,3.79,0.246,0.034
2025-11-28,20:00,Kitchen Appliances,800,1.06,0.848,0.119
2025-11-28,08:00,Kitchen Appliances,800,1.16,0.928,0.13
2025-11-28,07:00,Kitchen Appliances,800,0.81,0.648,0.091
2025-11-28,00:00,Other Appliances,100,1.93,0.193,0.027
2025-11-29,14:00,Air Conditioner,1500,1.48,2.22,0.311
2025-11-29,21:00,Electric Fan,75,1.67,0.125,0.018
2025-11-29,19:00,Water Heater,2000,1.48,2.96,0.414
2025-11-29,06:00,Refrigerator,150,24.0,3.6,0.504
2025-11-29,20:00,Television,120,4.49,0.539,0.075
2025-11-29,06:00,Lights,60,5.51,0.331,0.046
2025-11-29,16:00,Washing Machine,500,0.93,0.465,0.065
2025-11-29,06:00,Water Pump,750,0.53,0.398,0.056
2025-11-29,13:00,Microwave,1100,0.3,0.33,0.046
2025-11-29,19:00,Electric Oven,2200,0.45,0.99,0.139
2025-11-29,20:00,Electric Oven,2200,0.52,1.144,0.16
2025-11-29,19:00,Electric Oven,2200,0.46,1.012,0.142
2025-11-29,20:00,Computer,200,3.43,0.686,0.096
2025-11-29,21:00,Laptop,65,4.3,0.28,0.039
2025-11-29,10:00,Iron,1100,0.33,0.363,0.051
2025-11-29,13:00,Kitchen Appliances,800,1.21,0.968,0.136
2025-11-29,12:00,Other Appliances,100,2.6,0.26,0.036
2025-11-30,22:00,Air Conditioner,1500,1.36,2.04,0.286
2025-11-30,14:00,Electric Fan,75,1.88,0.141,0.02
2025-11-30,19:00,Water Heater,2000,1.21,2.42,0.339
2025-11-30,06:00,Refrigerator,150,24.0,3.6,0.504
2025-11-30,21:00,Television,120,4.59,0.551,0.077
2025-11-30,06:00,Lights,60,6.4,0.384,0.054
2025-11-30,06:00,Water Pump,750,0.54,0.405,0.057
2025-11-30,19:00,Microwave,1100,0.2,0.22,0.031
2025-11-30,08:00,Microwave,1100,0.31,0.341,0.048
2025-11-30,19:00,Electric Oven,2200,0.49,1.078,0.151
2025-11-30,09:00,Computer,200,3.11,0.622,0.087
2025-11-30,10:00,Laptop,65,4.03,0.262,0.037
2025-11-30,20:00,Kitchen Appliances,800,0.86,0.688,0.096
2025-11-30,08:00,Kitchen Appliances,800,0.99,0.792,0.111
2025-11-30,18:00,Other Appliances,100,2.1,0.21,0.029
