Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-08-28,14:00,Air Conditioner,1500,3.91,5.865,0.821
2025-08-28,20:00,Electric Fan,75,6.59,0.494,0.069
2025-08-28,20:00,Water Heater,2000,0.18,0.36,0.05
2025-08-28,12:00,Refrigerator,150,23.45,3.518,0.493
2025-08-28,21:00,Television,120,3.83,0.46,0.064
2025-08-28,20:00,Lights,60,4.41,0.265,0.037
2025-08-28,08:00,Water Pump,750,0.48,0.36,0.05
2025-08-28,07:00,Microwave,1100,0.2,0.22,0.031
2025-08-28,13:00,Microwave,1100,0.32,0.352,0.049
2025-08-28,13:00,Microwave,1100,0.26,0.286,0.04
2025-08-28,07:00,Electric Oven,2200,0.38,0.836,0.117
2025-08-28,13:00,Electric Oven,2200,0.32,0.704,0.099
2025-08-28,10:00,Computer,200,2.94,0.588,0.082
2025-08-28,09:00,Laptop,65,3.83,0.249,0.035
2025-08-28,13:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-08-28,13:00,Kitchen Appliances,800,1.11,0.888,0.124
2025-08-28,12:00,Other Appliances,100,1.83,0.183,0.026
2025-08-29,21:00,Air Conditioner,1500,4.87,7.305,1.023
2025-08-29,15:00,Electric Fan,75,5.05,0.379,0.053
2025-08-29,07:00,Water Heater,2000,0.19,0.38,0.053
2025-08-29,12:00,Refrigerator,150,21.14,3.171,0.444
2025-08-29,21:00,Television,120,3.73,0.448,0.063
2025-08-29,20:00,Lights,60,4.36,0.262,0.037
2025-08-29,11:00,Washing Machine,500,0.91,0.455,0.064
2025-08-29,07:00,Water Pump,750,0.45,0.338,0.047
2025-08-29,07:00,Microwave,1100,0.24,0.264,0.037
2025-08-29,20:00,Microwave,1100,0.24,0.264,0.037
2025-08-29,07:00,Electric Oven,2200,0.34,0.748,0.105
2025-08-29,20:00,Electric Oven,2200,0.35,0.77,
2025-08-29,19:00,Electric Oven,2200,0.52,1.144,0.16
2025-08-29,15:00,Computer,200,2.81,0.562,0.079
2025-08-29,20:00,Laptop,65,3.44,0.224,0.031
2025-08-29,10:00,Iron,1100,0.34,0.374,0.052
2025-08-29,13:00,Kitchen Appliances,800,1.13,0.904,0.127
2025-08-29,13:00,Kitchen Appliances,800,0.89,0.712,0.1
2025-08-29,20:00,Kitchen Appliances,800,0.94,0.752,0.105
2025-08-29,18:00,Other Appliances,100,2.16,0.216,0.03
2025-08-30,20:00,Air Conditioner,1500,5.17,7.755,1.086
2025-08-30,20:00,Electric Fan,75,6.27,0.47,0.066
2025-08-30,06:00,Water Heater,2000,0.21,0.42,0.059
2025-08-30,00:00,Refrigerator,150,24.0,3.6,0.504
2025-08-30,19:00,Television,120,3.46,0.415,0.058
2025-08-30,07:00,Lights,60,6.31,0.379,0.053
2025-08-30,17:00,Washing Machine,500,0.86,0.43,0.06
2025-08-30,06:00,Water Pump,750,0.53,0.398,0.056
2025-08-30,20:00,Microwave,1100,0.3,0.33,0.046
2025-08-30,07:00,Microwave,1100,0.32,0.352,0.049
2025-08-30,13:00,Electric Oven,2200,0.31,0.682,0.095
2025-08-30,14:00,Computer,200,3.01,0.602,0.084
2025-08-30,15:00,Laptop,65,4.86,0.316,0.044
2025-08-30,17:00,Iron,1100,0.26,0.286,0.04
2025-08-30,20:00,Kitchen Appliances,800,1.22,0.976,0.137
2025-08-30,19:00,Kitchen Appliances,800,1.23,0.984,0.138
2025-08-30,00:00,Other Appliances,100,2.39,0.239,0.033
2025-08-31,14:00,Air Conditioner,1500,5.04,7.56,1.058
2025-08-31,22:00,Electric Fan,75,6.83,0.512,0.072
2025-08-31,19:00,Water Heater,2000,0.21,0.42,0.059
2025-08-31,18:00,Refrigerator,150,24.0,3.6,0.504
2025-08-31,20:00,Television,120,3.69,0.443,0.062
2025-08-31,06:00,Lights,60,6.21,0.373,0.052
2025-08-31,08:00,Water Pump,750,0.53,0.398,0.056
2025-08-31,07:00,Microwave,1100,0.28,0.308,0.043
2025-08-31,08:00,Electric Oven,2200,0.33,0.726,0.102
2025-08-31,15:00,Computer,200,3.42,0.684,0.096
2025-08-31,09:00,Laptop,65,4.17,0.271,0.038
2025-08-31,13:00,Kitchen Appliances,800,1.16,0.928,0.13
2025-08-31,08:00,Kitchen Appliances,800,1.13,0.904,0.127
2025-08-31,00:00,Other Appliances,100,2.54,0.254,0.036
