Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-05-28,07:00,Water Heater,2000,0.47,0.94,0.132
2025-05-28,18:00,Refrigerator,150,24.0,3.6,0.504
2025-05-28,20:00,Television,120,3.17,0.38,0.053
2025-05-28,06:00,Lights,60,5.19,0.311,0.044
2025-05-28,16:00,Washing Machine,500,0.94,0.47,0.066
2025-05-28,07:00,Water Pump,750,0.5,0.375,0.053
2025-05-28,20:00,Microwave,1100,0.28,0.308,0.043
2025-05-28,08:00,Microwave,1100,0.26,0.286,0.04
2025-05-28,13:00,Electric Oven,2200,0.43,0.946,0.132
2025-05-28,09:00,Computer,200,3.21,0.642,0.09
2025-05-28,21:00,Laptop,65,4.02,0.261,0.037
2025-05-28,17:00,Iron,1100,0.3,0.33,0.046
2025-05-28,20:00,Kitchen Appliances,800,0.92,0.736,0.103
2025-05-28,20:00,Kitchen Appliances,800,1.12,0.896,0.125
2025-05-28,06:00,Other Appliances,100,2.13,0.213,0.03
2025-05-29,15:00,Air Conditioner,1500,2.41,3.615,0.506
2025-05-29,13:00,Electric Fan,75,3.32,0.249,0.035
2025-05-29,07:00,Water Heater,2000,0.5,1.0,0.14
2025-05-29,06:00,Refrigerator,150,24.0,3.6,0.504
2025-05-29,20:00,Television,120,3.31,0.397,0.056
2025-05-29,20:00,Lights,60,5.01,0.301,0.042
2025-05-29,17:00,Washing Machine,500,0.73,0.365,0.051
2025-05-29,06:00,Water Pump,750,0.5,0.375,0.053
2025-05-29,13:00,Microwave,1100,0.24,0.264,0.037
2025-05-29,07:00,Microwave,1100,0.29,0.319,0.045
2025-05-29,19:00,Electric Oven,2200,0.3,0.66,0.092
2025-05-29,13:00,Electric Oven,2200,0.5,1.1,0.154
2025-05-29,07:00,Electric Oven,2200,0.51,1.122,0.157
2025-05-29,14:00,Computer,200,2.65,0.53,0.074
2025-05-29,10:00,Laptop,65,3.53,0.229,0.032
2025-05-29,20:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-05-29,18:00,Other Appliances,100,2.26,0.226,0.032
2025-05-30,20:00,Air Conditioner,1500,2.58,3.87,0.542
2025-05-30,13:00,Electric Fan,75,3.86,0.289,0.04
2025-05-30,06:00,Water Heater,2000,0.45,0.9,0.126
2025-05-30,06:00,Refrigerator,150,20.56,3.084,0.432
2025-05-30,21:00,Television,120,3.85,0.462,0.065
2025-05-30,20:00,Lights,60,5.22,0.313,0.044
2025-05-30,07:00,Water Pump,750,0.54,0.405,0.057
2025-05-30,20:00,Microwave,1100,0.24,0.264,0.037
2025-05-30,13:00,Microwave,1100,0.19,0.209,0.029
2025-05-30,13:00,Microwave,1100,0.2,0.22,0.031
2025-05-30,07:00,Electric Oven,2200,0.51,1.122,0.157
2025-05-30,13:00,Electric Oven,2200,0.32,0.704,0.099
2025-05-30,10:00,Computer,200,2.96,0.592,0.083
2025-05-30,10:00,Laptop,65,4.14,0.269,0.038
2025-05-30,11:00,Iron,1100,0.39,0.429,0.06
2025-05-30,13:00,Kitchen Appliances,800,0.72,0.576,0.081
2025-05-30,18:00,Other Appliances,100,2.04,0.204,0.029
2025-05-31,14:00,Air Conditioner,1500,2.88,4.32,0.605
2025-05-31,22:00,Electric Fan,75,3.77,0.283,0.04
2025-05-31,19:00,Water Heater,2000,0.47,0.94,0.132
2025-05-31,06:00,Refrigerator,150,24.0,3.6,0.504
2025-05-31,21:00,Television,120,3.87,0.464,0.065
2025-05-31,21:00,Lights,60,6.57,0.394,0.055
2025-05-31,07:00,Water Pump,750,0.56,0.42,0.059
2025-05-31,08:00,Microwave,1100,0.31,0.341,0.048
2025-05-31,20:00,Microwave,1100,0.18,0.198,0.028
2025-05-31,13:00,Microwave,1100,0.32,0.352,0.049
2025-05-31,13:00,Electric Oven,2200,0.39,0.858,0.12
2025-05-31,20:00,Electric Oven,2200,0.51,1.122,0.157
2025-05-31,20:00,Computer,200,3.62,0.724,0.101
2025-05-31,15:00,Laptop,65,4.92,0.32,0.045
2025-05-31,10:00,Iron,1100,0.31,0.341,0.048
2025-05-31,19:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-05-31,06:00,Other Appliances,100,2.38,0.238,0.033
