Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-03-28,07:00,Electric Oven,2200,0.42,0.924,0.129
2025-03-28,21:00,Computer,200,3.15,0.63,0.088
2025-03-28,09:00,Laptop,65,4.4,0.286,0.04
2025-03-28,08:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-03-28,07:00,Kitchen Appliances,800,0.82,0.656,0.092
2025-03-28,00:00,Other Appliances,100,1.88,0.188,0.026
2025-03-29,15:00,Air Conditioner,1500,1.63,2.445,0.342
2025-03-29,22:00,Electric Fan,75,2.15,0.161,0.023
2025-03-29,06:00,Water Heater,2000,1.23,2.46,0.344
2025-03-29,00:00,Refrigerator,150,24.0,3.6,0.504
2025-03-29,19:00,Television,120,3.76,0.451,0.063
2025-03-29,21:00,Lights,60,5.75,0.345,0.048
2025-03-29,11:00,Washing Machine,500,0.8,0.4,0.056
2025-03-29,07:00,Water Pump,750,0.55,0.413,0.058
2025-03-29,08:00,Microwave,1100,0.26,0.286,0.04
2025-03-29,07:00,Electric Oven,2200,0.36,0.792,0.111
2025-03-29,07:00,Electric Oven,2200,0.28,0.616,0.086
2025-03-29,20:00,Electric Oven,2200,0.5,1.1,0.154
2025-03-29,10:00,Computer,200,3.62,0.724,0.101
2025-03-29,20:00,Laptop,65,5.22,0.339,0.047
2025-03-29,13:00,Kitchen Appliances,800,0.97,0.776,0.109
2025-03-29,00:00,Other Appliances,100,2.14,0.214,0.03
2025-03-30,14:00,Air Conditioner,1500,1.37,2.055,0.288
2025-03-30,15:00,Electric Fan,75,2.3,0.172,0.024
2025-03-30,19:00,Water Heater,2000,1.32,2.64,0.37
2025-03-30,00:00,Refrigerator,150,24.0,3.6,0.504
2025-03-30,19:00,Television,120,3.54,0.425,0.06
2025-03-30,07:00,Lights,60,4.9,0.294,0.041
2025-03-30,17:00,Washing Machine,500,0.73,0.365,0.051
2025-03-30,07:00,Water Pump,750,0.65,0.487,0.068
2025-03-30,13:00,Microwave,1100,0.23,0.253,0.035
2025-03-30,19:00,Electric Oven,2200,0.38,0.836,0.117
2025-03-30,19:00,Electric Oven,2200,0.35,0.77,0.108
2025-03-30,19:00,Electric Oven,2200,0.45,0.99,0.139
2025-03-30,21:00,Computer,200,3.76,0.752,0.105
2025-03-30,10:00,Laptop,65,5.13,0.333,0.047
2025-03-30,20:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-03-30,18:00,Other Appliances,100,2.29,0.229,0.032
2025-03-31,20:00,Air Conditioner,1500,1.22,1.83,0.256
2025-03-31,21:00,Electric Fan,75,1.95,0.146,0.02
2025-03-31,07:00,Water Heater,2000,1.03,2.06,0.288
2025-03-31,18:00,Refrigerator,150,23.88,3.582,0.501
2025-03-31,20:00,Television,120,3.09,0.371,0.052
2025-03-31,06:00,Lights,60,4.91,0.295,0.041
2025-03-31,11:00,Washing Machine,500,0.86,0.43,0.06
2025-03-31,08:00,Water Pump,750,0.57,0.427,0.06
2025-03-31,08:00,Microwave,1100,0.24,0.264,0.037
2025-03-31,20:00,Electric Oven,2200,0.32,0.704,0.099
2025-03-31,20:00,Electric Oven,2200,0.49,1.078,0.151
2025-03-31,08:00,Electric Oven,2200,0.29,0.638,0.089
2025-03-31,15:00,Computer,200,3.01,0.602,0.084
2025-03-31,10:00,Laptop,65,4.42,0.287,0.04
2025-03-31,08:00,Kitchen Appliances,800,0.73,0.584,0.082
2025-03-31,19:00,Kitchen Appliances,800,1.03,0.824,0.115
2025-03-31,06:00,Other Appliances,100,1.94,0.194,0.027
