Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-06-27,06:00,Other Appliances,100,2.06,0.206,0.029
2025-06-28,15:00,Air Conditioner,1500,4.93,7.395,1.035
2025-06-28,21:00,Electric Fan,75,6.39,0.479,0.067
2025-06-28,06:00,Water Heater,2000,0.24,0.48,0.067
2025-06-28,12:00,Refrigerator,150,24.0,3.6,0.504
2025-06-28,20:00,Television,120,4.18,0.502,0.07
2025-06-28,06:00,Lights,60,5.1,0.306,0.043
2025-06-28,07:00,Water Pump,750,0.49,0.367,0.051
2025-06-28,13:00,Microwave,1100,0.23,0.253,0.035
2025-06-28,20:00,Electric Oven,2200,0.45,0.99,0.139
2025-06-28,09:00,Computer,200,3.7,0.74,0.104
2025-06-28,20:00,Laptop,65,4.36,0.283,0.04
2025-06-28,19:00,Kitchen Appliances,800,1.13,0.904,0.127
2025-06-28,00:00,Other Appliances,100,2.01,0.201,0.028
2025-06-29,14:00,Air Conditioner,1500,4.38,6.57,0.92
2025-06-29,20:00,Electric Fan,75,5.94,0.446,0.062
2025-06-29,20:00,Water Heater,2000,0.24,0.48,0.067
2025-06-29,18:00,Refrigerator,150,24.0,3.6,0.504
2025-06-29,21:00,Television,120,4.47,0.536,0.075
2025-06-29,20:00,Lights,60,5.75,0.345,0.048
2025-06-29,08:00,Water Pump,750,0.65,0.487,0.068
2025-06-29,08:00,Microwave,1100,0.2,0.22,0.031
2025-06-29,20:00,Electric Oven,2200,0.31,0.682,0.095
2025-06-29,07:00,Electric Oven,2200,0.49,1.078,0.151
2025-06-29,19:00,Electric Oven,2200,0.45,0.99,0.139
2025-06-29,21:00,Computer,200,3.42,0.684,0.096
2025-06-29,20:00,Laptop,65,4.13,0.268,0.038
2025-06-29,13:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-06-29,07:00,Kitchen Appliances,800,1.04,0.832,0.116
2025-06-29,07:00,Kitchen Appliances,800,1.01,0.808,0.113
2025-06-29,12:00,Other Appliances,100,2.21,0.221,0.031
2025-06-30,20:00,Air Conditioner,1500,3.67,5.505,0.771
2025-06-30,14:00,Electric Fan,75,4.46,0.335,0.047
2025-06-30,20:00,Water Heater,2000,0.21,0.42,0.059
2025-06-30,12:00,Refrigerator,150,20.75,3.112,0.436
2025-06-30,19:00,Television,120,3.91,0.469,0.066
2025-06-30,20:00,Lights,60,4.52,0.271,0.038
2025-06-30,06:00,Water Pump,750,0.44,0.33,0.046
2025-06-30,13:00,Microwave,1100,0.26,0.286,0.04
2025-06-30,19:00,Microwave,1100,0.29,0.319,0.045
2025-06-30,20:00,Electric Oven,2200,0.46,1.012,0.142
2025-06-30,15:00,Computer,200,3.12,0.624,0.087
2025-06-30,10:00,Laptop,65,4.2,0.273,0.038
2025-06-30,17:00,Iron,1100,0.36,0.396,0.055
2025-06-30,07:00,Kitchen Appliances,800,0.9,0.72,0.101
2025-06-30,19:00,Kitchen Appliances,800,1.27,1.016,0.142
2025-06-30,07:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-06-30,00:00,Other Appliances,100,2.22,0.222,0.031
