Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-02-28,19:00,Television,120,3.48,0.418,0.059
2025-02-28,19:00,Lights,60,5.7,0.342,0.048
2025-02-28,08:00,Water Pump,750,0.5,0.375,0.053
2025-02-28,19:00,Microwave,1100,0.23,0.253,0.035
2025-02-28,20:00,Microwave,1100,0.23,0.253,0.035
2025-02-28,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-02-28,21:00,Computer,200,2.57,0.514,0.072
2025-02-28,21:00,Laptop,65,3.95,0.257,0.036
2025-02-28,19:00,Kitchen Appliances,800,1.19,0.952,0.133
2025-02-28,06:00,Other Appliances,100,2.1,0.21,0.029
