Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-10-28,19:00,Water Heater,2000,0.64,1.28,0.179
2025-10-28,00:00,Refrigerator,150,24.0,3.6,0.504
2025-10-28,21:00,Television,120,3.48,0.418,0.059
2025-10-28,21:00,Lights,60,5.5,0.33,0.046
2025-10-28,11:00,Washing Machine,500,0.65,0.325,0.046
2025-10-28,06:00,Water Pump,750,0.46,0.345,0.048
2025-10-28,20:00,Microwave,1100,0.22,0.242,0.034
2025-10-28,08:00,Microwave,1100,0.19,0.209,0.029
2025-10-28,13:00,Microwave,1100,0.21,0.231,0.032
2025-10-28,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-10-28,13:00,Electric Oven,2200,0.4,0.88,0.123
2025-10-28,08:00,Electric Oven,2200,0.46,1.012,0.142
2025-10-28,14:00,Computer,200,2.85,0.57,0.08
2025-10-28,20:00,Laptop,65,4.19,0.272,0.038
2025-10-28,08:00,Kitchen Appliances,800,1.08,0.864,0.121
2025-10-28,07:00,Kitchen Appliances,800,1.29,1.032,0.144
2025-10-28,07:00,Kitchen Appliances,800,0.79,0.632,0.088
2025-10-28,06:00,Other Appliances,100,2.2,0.22,0.031
2025-10-29,15:00,Air Conditioner,1500,1.89,2.835,0.397
2025-10-29,20:00,Electric Fan,75,2.39,0.179,0.025
2025-10-29,19:00,Water Heater,2000,0.72,1.44,0.202
2025-10-29,18:00,Refrigerator,150,21.75,3.263,0.457
2025-10-29,19:00,Television,120,3.45,0.414,0.058
2025-10-29,19:00,Lights,60,4.93,0.296,0.041
2025-10-29,16:00,Washing Machine,500,0.7,0.35,0.049
2025-10-29,06:00,Water Pump,750,0.48,0.36,0.05
2025-10-29,19:00,Microwave,1100,0.29,0.319,0.045
2025-10-29,13:00,Microwave,1100,0.27,0.297,0.042
2025-10-29,13:00,Microwave,1100,0.29,0.319,0.045
2025-10-29,07:00,Electric Oven,2200,0.38,0.836,0.117
2025-10-29,08:00,Electric Oven,2200,0.51,1.122,0.157
2025-10-29,15:00,Computer,200,2.64,0.528,0.074
2025-10-29,09:00,Laptop,65,4.4,0.286,0.04
2025-10-29,16:00,Iron,1100,0.37,0.407,0.057
2025-10-29,20:00,Kitchen Appliances,800,1.28,1.024,0.143
2025-10-29,06:00,Other Appliances,100,1.81,0.181,0.025
2025-10-30,22:00,Air Conditioner,1500,1.87,2.805,0.393
2025-10-30,13:00,Electric Fan,75,2.57,0.193,0.027
2025-10-30,19:00,Water Heater,2000,0.65,1.3,0.182
2025-10-30,06:00,Refrigerator,150,24.0,3.6,0.504
2025-10-30,21:00,Television,120,3.57,0.428,0.06
2025-10-30,21:00,Lights,60,5.04,0.302,0.042
2025-10-30,11:00,Washing Machine,500,0.96,0.48,0.067
2025-10-30,06:00,Water Pump,750,0.48,0.36,0.05
2025-10-30,08:00,Microwave,1100,0.3,0.33,0.046
2025-10-30,13:00,Electric Oven,2200,0.49,1.078,0.151
2025-10-30,19:00,Electric Oven,2200,0.29,0.638,0.089
2025-10-30,20:00,Electric Oven,2200,0.35,0.77,0.108
2025-10-30,15:00,Computer,200,3.42,0.684,0.096
2025-10-30,10:00,Laptop,65,3.96,0.257,0.036
2025-10-30,16:00,Iron,1100,0.25,0.275,0.039
2025-10-30,19:00,Kitchen Appliances,800,0.74,0.592,0.083
2025-10-30,18:00,Other Appliances,100,1.78,0.178,0.025
2025-10-31,14:00,Air Conditioner,1500,2.3,3.45,0.483
2025-10-31,14:00,Electric Fan,75,2.71,0.203,0.028
2025-10-31,20:00,Water Heater,2000,0.75,1.5,0.21
2025-10-31,06:00,Refrigerator,150,24.0,3.6,0.504
2025-10-31,19:00,Television,120,3.85,0.462,0.065
2025-10-31,19:00,Lights,60,4.59,0.275,0.039
2025-10-31,11:00,Washing Machine,500,0.87,0.435,0.061
2025-10-31,06:00,Water Pump,750,0.46,0.345,0.048
2025-10-31,07:00,Microwave,1100,0.18,0.198,0.028
2025-10-31,20:00,Microwave,1100,0.25,0.275,0.039
2025-10-31,19:00,Electric Oven,2200,0.34,0.748,0.105
2025-10-31,07:00,Electric Oven,2200,0.35,0.77,0.108
2025-10-31,20:00,Electric Oven,2200,0.41,0.902,0.126
2025-10-31,09:00,Computer,200,2.96,0.592,0.083
2025-10-31,21:00,Laptop,65,4.46,0.29,0.041
2025-10-31,17:00,Iron,1100,0.39,0.429,0.06
2025-10-31,19:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-10-31,08:00,Kitchen Appliances,800,0.96,0.768,0.108
2025-10-31,18:00,Other Appliances,100,2.23,0.223,0.031
